,nombres,edades,generos,ciudades,hijos,mascotas,vehiculos,salarios
7471,persona_7471,21,M,Cajica,0,9,0,2104
7472,persona_7472,26,F,Zipaquira,2,3,0,1146
7473,persona_7473,68,M,Chía,2,0,0,4224
7474,persona_7474,23,M,Zipaquira,2,7,0,1236
7475,persona_7475,28,F,Bogotá,1,9,0,3911
7476,persona_7476,55,M,Zipaquira,2,2,1,2328
7477,persona_7477,60,M,Cajica,1,10,2,1693
7478,persona_7478,41,M,Zipaquira,0,10,1,2045
7479,persona_7479,33,F,Zipaquira,2,8,1,4273
7480,persona_7480,54,F,Bogotá,3,10,1,3634
7481,persona_7481,50,F,Chía,1,2,1,1706
7482,persona_7482,37,M,Cota,2,9,1,2171
7483,persona_7483,27,F,Cajica,3,5,2,2080
7484,persona_7484,61,F,Cajica,0,2,1,3473
7485,persona_7485,44,M,Cajica,3,0,1,1673
7486,persona_7486,25,M,Cajica,0,2,1,1211
7487,persona_7487,67,M,Bogotá,2,5,2,3254
7488,persona_7488,29,M,Cota,1,6,0,4179
7489,persona_7489,20,M,Bogotá,0,2,2,3320
7490,persona_7490,38,M,Chía,3,6,2,2941
7491,persona_7491,57,M,Zipaquira,3,5,1,1490
7492,persona_7492,63,F,Chía,1,5,0,3619
7493,persona_7493,52,M,Zipaquira,0,4,2,3254
7494,persona_7494,57,F,Chía,2,9,1,2207
7495,persona_7495,33,F,Bogotá,1,5,2,1679
7496,persona_7496,68,F,Cota,2,4,0,3889
7497,persona_7497,68,F,Bogotá,1,0,0,2258
7498,persona_7498,49,M,Cajica,0,0,0,2929
7499,persona_7499,29,M,Zipaquira,0,6,1,997
7500,persona_7500,20,F,Cajica,3,9,2,4846
7501,persona_7501,62,F,Zipaquira,3,3,0,2047
7502,persona_7502,52,M,Cota,0,8,0,4616
7503,persona_7503,21,M,Cajica,1,4,2,3475
7504,persona_7504,27,F,Cajica,1,6,2,3753
7505,persona_7505,62,M,Chía,3,9,2,2286
7506,persona_7506,65,F,Chía,1,1,1,4617
7507,persona_7507,63,F,Cota,0,7,1,4265
7508,persona_7508,53,M,Cota,1,5,1,2933
7509,persona_7509,43,F,Cajica,3,4,2,1185
7510,persona_7510,64,F,Zipaquira,0,0,2,1668
7511,persona_7511,20,M,Zipaquira,1,9,2,4964
7512,persona_7512,64,M,Bogotá,3,8,1,1353
7513,persona_7513,36,F,Zipaquira,1,5,1,4172
7514,persona_7514,69,M,Cota,0,8,0,4395
7515,persona_7515,51,M,Bogotá,3,7,1,3339
7516,persona_7516,43,M,Cajica,3,10,1,4424
7517,persona_7517,25,F,Zipaquira,1,7,2,1465
7518,persona_7518,33,F,Cota,3,10,1,4939
7519,persona_7519,67,F,Bogotá,3,7,0,3548
7520,persona_7520,21,M,Bogotá,0,4,0,4865
7521,persona_7521,21,F,Bogotá,1,9,1,3853
7522,persona_7522,66,F,Cajica,1,8,0,2312
7523,persona_7523,22,M,Bogotá,2,8,2,4733
7524,persona_7524,39,M,Chía,0,10,1,1405
7525,persona_7525,29,M,Cota,1,0,1,3595
7526,persona_7526,36,M,Cota,1,9,2,4010
7527,persona_7527,21,M,Chía,1,0,2,3338
7528,persona_7528,63,F,Cota,3,5,1,1788
7529,persona_7529,52,F,Bogotá,0,9,0,1387
7530,persona_7530,56,M,Chía,1,9,0,1371
7531,persona_7531,29,M,Cota,1,0,0,4562
7532,persona_7532,55,M,Zipaquira,2,10,2,4669
7533,persona_7533,47,M,Chía,1,8,1,1098
7534,persona_7534,20,M,Cota,0,5,0,3625
7535,persona_7535,46,F,Cota,0,2,1,2918
7536,persona_7536,39,F,Cota,1,1,1,4996
7537,persona_7537,37,M,Bogotá,1,6,0,3636
7538,persona_7538,63,F,Zipaquira,3,8,0,1069
7539,persona_7539,33,F,Chía,2,4,0,1389
7540,persona_7540,65,M,Zipaquira,1,7,2,3623
7541,persona_7541,66,F,Bogotá,2,8,1,1958
7542,persona_7542,70,F,Cajica,1,7,0,4927
7543,persona_7543,54,F,Cota,3,10,1,1146
7544,persona_7544,40,F,Chía,0,2,2,3442
7545,persona_7545,26,F,Bogotá,3,3,1,3214
7546,persona_7546,63,M,Cajica,1,7,1,1927
7547,persona_7547,39,M,Cota,2,1,0,3835
7548,persona_7548,28,F,Cota,0,1,2,3278
7549,persona_7549,60,F,Bogotá,1,7,2,2395
7550,persona_7550,23,F,Chía,3,5,0,3609
7551,persona_7551,39,F,Cota,0,4,0,4076
7552,persona_7552,46,F,Cota,1,7,2,3826
7553,persona_7553,52,M,Chía,2,10,1,1998
7554,persona_7554,39,M,Cota,1,7,1,3598
7555,persona_7555,55,M,Chía,3,10,1,1775
7556,persona_7556,25,F,Cajica,2,1,0,4136
7557,persona_7557,54,M,Chía,2,0,2,1593
7558,persona_7558,29,F,Zipaquira,3,6,2,1209
7559,persona_7559,40,M,Zipaquira,3,7,2,2081
7560,persona_7560,56,F,Cota,1,6,2,2032
7561,persona_7561,46,M,Cajica,3,1,2,2253
7562,persona_7562,40,F,Cota,2,5,1,4974
7563,persona_7563,35,F,Bogotá,2,4,1,1741
7564,persona_7564,39,F,Bogotá,3,8,1,3129
7565,persona_7565,63,F,Bogotá,1,8,0,3529
7566,persona_7566,55,M,Zipaquira,1,3,2,2214
7567,persona_7567,56,F,Chía,1,6,1,2093
7568,persona_7568,59,F,Cota,1,9,0,1713
7569,persona_7569,32,F,Cota,3,9,2,4633
7570,persona_7570,70,M,Chía,0,3,0,1780
7571,persona_7571,23,F,Cota,3,0,2,4606
7572,persona_7572,21,M,Zipaquira,0,2,2,994
7573,persona_7573,42,F,Chía,3,2,1,3612
7574,persona_7574,33,F,Cajica,0,4,0,1188
7575,persona_7575,44,M,Cajica,3,5,2,2667
7576,persona_7576,38,M,Bogotá,1,5,0,4399
7577,persona_7577,61,F,Cota,0,2,0,1440
7578,persona_7578,44,M,Bogotá,3,10,2,911
7579,persona_7579,50,M,Bogotá,2,2,0,3979
7580,persona_7580,43,F,Cota,3,1,0,4473
7581,persona_7581,47,M,Zipaquira,1,8,1,3134
7582,persona_7582,70,M,Bogotá,2,6,0,1522
7583,persona_7583,36,F,Cajica,3,3,1,3492
7584,persona_7584,41,M,Zipaquira,1,8,0,995
7585,persona_7585,69,F,Cota,1,0,1,2655
7586,persona_7586,55,F,Zipaquira,0,2,1,1388
7587,persona_7587,43,M,Zipaquira,2,9,2,1559
7588,persona_7588,47,M,Cota,2,5,0,2447
7589,persona_7589,22,M,Chía,1,0,1,1712
7590,persona_7590,38,M,Cajica,3,8,0,1785
7591,persona_7591,58,F,Cota,2,3,1,4498
7592,persona_7592,68,F,Cajica,0,9,0,4316
7593,persona_7593,52,M,Cota,2,4,0,2014
7594,persona_7594,24,F,Cajica,2,4,1,1886
7595,persona_7595,21,M,Cajica,3,4,2,4309
7596,persona_7596,24,M,Cota,2,0,0,2199
7597,persona_7597,56,F,Cota,0,6,1,3087
7598,persona_7598,38,M,Zipaquira,2,2,1,3047
7599,persona_7599,58,M,Chía,1,3,0,3816
7600,persona_7600,42,M,Zipaquira,1,8,1,3420
7601,persona_7601,63,M,Cajica,0,7,0,4472
7602,persona_7602,36,M,Cota,2,5,2,1668
7603,persona_7603,64,M,Zipaquira,3,3,2,4647
7604,persona_7604,26,F,Cota,2,7,2,4200
7605,persona_7605,32,M,Zipaquira,3,9,1,1497
7606,persona_7606,49,M,Bogotá,2,3,0,1438
7607,persona_7607,38,M,Cajica,0,5,0,1326
7608,persona_7608,33,M,Cota,3,4,2,4252
7609,persona_7609,61,M,Chía,2,0,1,4062
7610,persona_7610,20,F,Cajica,2,4,1,3962
7611,persona_7611,47,M,Bogotá,0,10,0,3166
7612,persona_7612,27,F,Cajica,0,6,0,2482
7613,persona_7613,45,F,Bogotá,3,6,2,1913
7614,persona_7614,55,F,Zipaquira,3,0,2,1882
7615,persona_7615,46,M,Zipaquira,1,4,1,3389
7616,persona_7616,25,M,Chía,3,1,0,1476
7617,persona_7617,58,F,Cota,0,4,2,937
7618,persona_7618,53,F,Cota,1,6,0,2393
7619,persona_7619,51,F,Chía,3,5,0,2397
7620,persona_7620,53,F,Cajica,3,10,1,3347
7621,persona_7621,56,F,Cajica,0,6,1,3497
7622,persona_7622,37,F,Cota,0,7,1,1555
7623,persona_7623,29,F,Cajica,1,10,2,1920
7624,persona_7624,31,M,Zipaquira,3,2,1,2005
7625,persona_7625,38,M,Cajica,2,10,2,1847
7626,persona_7626,62,M,Zipaquira,1,8,2,1137
7627,persona_7627,36,F,Zipaquira,3,0,0,1156
7628,persona_7628,45,F,Chía,1,0,2,4810
7629,persona_7629,49,M,Cota,1,6,2,2397
7630,persona_7630,30,M,Cajica,2,8,0,3063
7631,persona_7631,34,M,Zipaquira,3,6,1,4184
7632,persona_7632,20,F,Bogotá,3,4,1,3186
7633,persona_7633,37,F,Zipaquira,0,10,2,3609
7634,persona_7634,67,F,Bogotá,3,1,0,2033
7635,persona_7635,47,M,Cota,2,9,2,3859
7636,persona_7636,52,F,Chía,3,8,1,2098
7637,persona_7637,58,M,Zipaquira,1,0,1,1035
7638,persona_7638,42,F,Bogotá,3,8,2,3351
7639,persona_7639,25,M,Cota,2,2,2,1527
7640,persona_7640,23,F,Cota,0,1,2,2691
7641,persona_7641,68,M,Chía,3,2,0,3105
7642,persona_7642,46,M,Cajica,2,1,1,3059
7643,persona_7643,32,M,Cajica,1,7,2,1774
7644,persona_7644,31,F,Zipaquira,0,8,2,4842
7645,persona_7645,60,F,Cota,2,10,0,4705
7646,persona_7646,42,F,Chía,3,1,2,3198
7647,persona_7647,56,F,Cajica,2,2,1,1732
7648,persona_7648,69,F,Cajica,1,1,0,1126
7649,persona_7649,44,F,Cajica,2,9,1,1202
7650,persona_7650,21,F,Zipaquira,2,1,1,3732
7651,persona_7651,42,F,Zipaquira,0,4,0,3468
7652,persona_7652,66,F,Chía,2,9,2,2187
7653,persona_7653,61,F,Zipaquira,1,1,2,3941
7654,persona_7654,30,M,Bogotá,0,9,1,2186
7655,persona_7655,61,M,Chía,1,4,2,2730
7656,persona_7656,33,M,Chía,2,1,0,1006
7657,persona_7657,20,F,Chía,3,4,2,2761
7658,persona_7658,41,M,Bogotá,0,10,1,1180
7659,persona_7659,70,F,Zipaquira,3,0,0,1601
7660,persona_7660,67,F,Zipaquira,2,0,1,4136
7661,persona_7661,43,M,Cajica,3,3,2,4873
7662,persona_7662,23,F,Cota,3,8,0,3280
7663,persona_7663,51,F,Zipaquira,3,9,1,987
7664,persona_7664,48,M,Cota,3,0,2,3493
7665,persona_7665,28,F,Cajica,2,3,1,1603
7666,persona_7666,20,M,Chía,0,0,1,2726
7667,persona_7667,22,F,Cota,3,10,2,3726
7668,persona_7668,56,M,Bogotá,1,10,0,1008
7669,persona_7669,67,F,Cajica,0,2,1,2870
7670,persona_7670,22,M,Bogotá,2,2,0,4888
7671,persona_7671,48,M,Cajica,0,6,2,4683
7672,persona_7672,24,F,Cajica,3,1,2,2043
7673,persona_7673,21,F,Cajica,1,7,1,1052
7674,persona_7674,20,F,Cota,0,3,1,2969
7675,persona_7675,58,F,Bogotá,2,8,2,1645
7676,persona_7676,53,F,Cota,3,10,2,4046
7677,persona_7677,57,M,Cota,0,10,2,4892
7678,persona_7678,60,M,Zipaquira,1,3,1,1113
7679,persona_7679,55,M,Bogotá,2,0,2,4866
7680,persona_7680,68,M,Chía,1,0,0,4937
7681,persona_7681,44,M,Cota,2,7,2,4858
7682,persona_7682,59,M,Cota,2,1,2,3393
7683,persona_7683,43,F,Chía,1,5,2,1186
7684,persona_7684,43,M,Zipaquira,0,9,1,2142
7685,persona_7685,55,F,Cota,2,8,1,1515
7686,persona_7686,47,F,Chía,2,5,0,1682
7687,persona_7687,31,M,Cota,0,0,2,2495
7688,persona_7688,20,F,Zipaquira,2,3,0,3206
7689,persona_7689,52,M,Chía,2,10,2,3091
7690,persona_7690,63,M,Zipaquira,1,5,2,4870
7691,persona_7691,68,F,Cota,3,4,1,1413
7692,persona_7692,48,F,Zipaquira,2,9,0,3524
7693,persona_7693,61,M,Bogotá,3,3,1,3940
7694,persona_7694,37,M,Bogotá,2,4,0,4748
7695,persona_7695,52,M,Chía,3,6,2,1577
7696,persona_7696,51,M,Zipaquira,2,1,1,3134
7697,persona_7697,54,F,Zipaquira,3,1,0,3340
7698,persona_7698,22,F,Chía,2,1,0,3845
7699,persona_7699,54,F,Bogotá,3,10,1,2372
7700,persona_7700,30,M,Zipaquira,3,6,2,1057
7701,persona_7701,45,F,Cota,0,8,2,3604
7702,persona_7702,52,F,Zipaquira,0,8,2,2913
7703,persona_7703,43,F,Zipaquira,0,1,1,1460
7704,persona_7704,27,F,Zipaquira,2,7,2,3661
7705,persona_7705,65,M,Bogotá,2,3,0,4362
7706,persona_7706,51,M,Bogotá,0,9,1,1235
7707,persona_7707,56,M,Cota,2,7,0,1490
7708,persona_7708,52,M,Cota,2,2,2,3324
7709,persona_7709,31,F,Cajica,3,1,2,3155
7710,persona_7710,54,M,Chía,0,6,2,1134
7711,persona_7711,41,M,Zipaquira,0,1,2,4180
7712,persona_7712,45,F,Bogotá,0,4,0,4106
7713,persona_7713,50,M,Cota,0,8,1,1289
7714,persona_7714,38,F,Cajica,0,6,2,2120
7715,persona_7715,38,F,Bogotá,2,2,2,1914
7716,persona_7716,45,M,Bogotá,0,8,0,3780
7717,persona_7717,49,M,Chía,2,3,0,1972
7718,persona_7718,45,M,Cajica,3,0,2,2158
7719,persona_7719,64,F,Cajica,0,5,1,1634
7720,persona_7720,40,F,Cajica,2,0,1,1739
7721,persona_7721,58,F,Zipaquira,3,3,2,3459
7722,persona_7722,66,M,Zipaquira,0,2,0,3471
7723,persona_7723,53,F,Zipaquira,2,0,1,1680
7724,persona_7724,54,M,Cajica,3,8,1,3161
7725,persona_7725,30,F,Cota,0,0,1,1470
7726,persona_7726,31,M,Zipaquira,3,7,1,3146
7727,persona_7727,44,F,Cota,0,1,1,4089
7728,persona_7728,24,M,Cota,2,9,1,2690
7729,persona_7729,21,M,Cota,3,4,2,4075
7730,persona_7730,45,F,Chía,0,9,2,3813
7731,persona_7731,30,F,Cajica,2,0,1,4678
7732,persona_7732,62,M,Cota,3,5,2,3731
7733,persona_7733,46,F,Zipaquira,1,9,0,2003
7734,persona_7734,53,F,Bogotá,0,5,0,1457
7735,persona_7735,60,M,Bogotá,0,0,1,3059
7736,persona_7736,37,F,Zipaquira,3,4,0,3855
7737,persona_7737,49,F,Zipaquira,1,6,0,2904
7738,persona_7738,35,F,Cota,0,9,2,1559
7739,persona_7739,69,F,Bogotá,1,3,0,4466
7740,persona_7740,22,M,Cota,0,4,0,4004
7741,persona_7741,46,M,Zipaquira,2,6,0,999
7742,persona_7742,56,M,Cota,1,1,0,4207
7743,persona_7743,49,M,Zipaquira,0,2,2,1744
7744,persona_7744,36,F,Zipaquira,0,10,2,2510
7745,persona_7745,61,M,Zipaquira,0,7,0,4873
7746,persona_7746,34,F,Cajica,1,3,1,2908
7747,persona_7747,64,F,Bogotá,3,7,1,1337
7748,persona_7748,53,F,Cajica,1,5,0,3157
7749,persona_7749,43,F,Cota,2,8,2,4924
7750,persona_7750,51,F,Cota,0,7,2,3133
7751,persona_7751,60,F,Chía,2,5,2,2320
7752,persona_7752,43,M,Cajica,1,3,0,2486
7753,persona_7753,55,M,Cota,2,0,1,2141
7754,persona_7754,56,F,Cota,1,5,1,1152
7755,persona_7755,28,M,Cajica,2,6,2,1983
7756,persona_7756,25,F,Zipaquira,3,1,2,2122
7757,persona_7757,31,M,Zipaquira,0,6,1,2200
7758,persona_7758,23,M,Chía,2,0,0,4081
7759,persona_7759,54,F,Bogotá,2,5,1,940
7760,persona_7760,30,M,Cota,0,2,1,3162
7761,persona_7761,61,M,Cajica,0,6,2,933
7762,persona_7762,56,F,Cota,0,4,1,2801
7763,persona_7763,23,F,Cota,2,4,2,4375
7764,persona_7764,43,F,Cota,0,4,0,3197
7765,persona_7765,64,F,Cota,1,1,2,4839
7766,persona_7766,25,F,Cajica,1,0,1,4835
7767,persona_7767,28,F,Cota,1,8,2,2080
7768,persona_7768,63,F,Cota,2,8,2,2159
7769,persona_7769,37,M,Bogotá,3,1,1,941
7770,persona_7770,58,M,Zipaquira,3,2,0,4964
7771,persona_7771,39,F,Zipaquira,2,8,2,996
7772,persona_7772,22,F,Zipaquira,1,2,2,3616
7773,persona_7773,53,M,Cajica,0,2,2,2907
7774,persona_7774,60,M,Cota,0,5,0,4366
7775,persona_7775,53,M,Chía,1,6,1,1348
7776,persona_7776,42,F,Cajica,1,6,2,2534
7777,persona_7777,37,F,Cajica,3,7,0,4258
7778,persona_7778,48,F,Chía,1,4,0,3428
7779,persona_7779,24,M,Bogotá,2,2,2,1924
7780,persona_7780,54,M,Zipaquira,3,10,1,2400
7781,persona_7781,21,M,Chía,2,2,2,1302
7782,persona_7782,29,F,Cota,0,10,0,3484
7783,persona_7783,25,M,Chía,0,3,0,3485
7784,persona_7784,69,M,Zipaquira,1,1,2,3926
7785,persona_7785,38,F,Cajica,2,6,2,3373
7786,persona_7786,28,F,Chía,3,0,1,2064
7787,persona_7787,23,M,Cota,2,1,2,4047
7788,persona_7788,61,M,Bogotá,1,5,1,2771
7789,persona_7789,20,M,Cajica,0,5,0,4857
7790,persona_7790,63,M,Cota,3,4,0,1958
7791,persona_7791,68,F,Cota,1,7,1,1783
7792,persona_7792,35,F,Zipaquira,1,10,2,1898
7793,persona_7793,47,F,Cajica,2,10,2,4965
7794,persona_7794,38,M,Zipaquira,1,7,1,2334
7795,persona_7795,48,F,Bogotá,1,3,1,4626
7796,persona_7796,33,F,Bogotá,1,10,2,3277
7797,persona_7797,62,M,Zipaquira,0,3,0,1896
7798,persona_7798,36,M,Chía,1,9,1,1864
7799,persona_7799,52,F,Zipaquira,1,5,2,3995
7800,persona_7800,42,M,Zipaquira,3,0,2,2779
7801,persona_7801,39,M,Cajica,3,5,1,2773
7802,persona_7802,26,M,Zipaquira,2,0,1,4359
7803,persona_7803,20,M,Cota,1,1,2,1885
7804,persona_7804,44,F,Cajica,1,2,1,4323
7805,persona_7805,25,M,Chía,2,9,2,4499
7806,persona_7806,39,M,Bogotá,2,2,1,3179
7807,persona_7807,42,M,Cajica,2,10,0,1790
7808,persona_7808,22,M,Cota,0,10,0,2860
7809,persona_7809,64,M,Chía,0,6,2,2246
7810,persona_7810,65,F,Cota,1,10,0,4341
7811,persona_7811,22,M,Chía,1,0,1,2214
7812,persona_7812,24,F,Cota,2,1,2,1057
7813,persona_7813,65,F,Bogotá,0,3,1,3472
7814,persona_7814,40,F,Cota,3,1,1,3266
7815,persona_7815,48,F,Cota,1,5,2,2001
7816,persona_7816,64,M,Cota,0,2,0,1667
7817,persona_7817,29,F,Cota,1,0,0,1408
7818,persona_7818,26,M,Cota,3,4,2,904
7819,persona_7819,60,M,Chía,2,8,0,2951
7820,persona_7820,47,M,Chía,1,2,0,1939
7821,persona_7821,45,M,Cajica,0,9,0,1719
7822,persona_7822,29,F,Zipaquira,2,0,0,1054
7823,persona_7823,30,M,Chía,1,5,2,3843
7824,persona_7824,59,M,Cota,0,1,2,3068
7825,persona_7825,58,M,Chía,0,6,0,3434
7826,persona_7826,35,F,Cajica,3,9,0,3917
7827,persona_7827,43,M,Cota,2,4,1,2781
7828,persona_7828,34,F,Chía,0,8,1,3660
7829,persona_7829,63,M,Cota,2,0,2,1512
7830,persona_7830,55,M,Zipaquira,2,7,1,1870
7831,persona_7831,29,F,Cajica,1,2,2,4792
7832,persona_7832,50,F,Cota,2,5,1,4874
7833,persona_7833,55,M,Bogotá,2,9,0,1437
7834,persona_7834,64,F,Zipaquira,0,9,0,4567
7835,persona_7835,52,F,Bogotá,2,3,1,1850
7836,persona_7836,47,F,Chía,3,0,2,3691
7837,persona_7837,43,F,Chía,0,1,1,2853
7838,persona_7838,56,M,Bogotá,3,1,0,3441
7839,persona_7839,61,M,Cota,1,3,0,3935
7840,persona_7840,21,M,Cota,0,9,1,4650
7841,persona_7841,37,F,Cota,3,0,1,2807
7842,persona_7842,27,F,Zipaquira,2,10,0,3522
7843,persona_7843,34,M,Bogotá,0,4,2,1323
7844,persona_7844,57,M,Bogotá,0,6,2,4146
7845,persona_7845,47,F,Bogotá,2,8,1,3389
7846,persona_7846,20,M,Chía,3,2,1,2600
7847,persona_7847,27,F,Bogotá,1,5,0,3515
7848,persona_7848,24,F,Cota,1,1,2,1460
7849,persona_7849,50,F,Cota,1,1,2,1306
7850,persona_7850,53,M,Chía,3,7,0,4740
7851,persona_7851,55,F,Chía,2,5,2,3256
7852,persona_7852,47,M,Cota,0,9,2,4556
7853,persona_7853,23,M,Cajica,1,1,0,2209
7854,persona_7854,50,F,Zipaquira,3,0,1,1667
7855,persona_7855,68,F,Cajica,3,8,2,4867
7856,persona_7856,67,M,Cota,1,1,0,2001
7857,persona_7857,49,M,Zipaquira,1,2,0,1264
7858,persona_7858,63,M,Bogotá,1,5,0,2813
7859,persona_7859,35,M,Bogotá,1,8,2,1508
7860,persona_7860,25,M,Bogotá,1,5,1,1743
7861,persona_7861,69,F,Zipaquira,1,7,1,4410
7862,persona_7862,34,M,Cajica,1,7,1,3681
7863,persona_7863,69,M,Cota,0,3,2,4785
7864,persona_7864,56,F,Zipaquira,1,9,2,1423
7865,persona_7865,22,M,Cajica,1,7,1,2002
7866,persona_7866,24,F,Cota,0,9,2,3885
7867,persona_7867,27,M,Cota,0,8,1,1612
7868,persona_7868,62,M,Zipaquira,2,8,1,4089
7869,persona_7869,62,M,Chía,1,4,2,4056
7870,persona_7870,25,F,Zipaquira,3,6,1,3284
7871,persona_7871,41,F,Bogotá,3,4,0,4655
7872,persona_7872,51,F,Cota,3,4,1,2590
7873,persona_7873,32,F,Cajica,3,10,2,4974
7874,persona_7874,66,F,Cajica,0,4,1,1515
7875,persona_7875,52,M,Zipaquira,2,10,1,3822
7876,persona_7876,20,F,Chía,3,7,1,2615
7877,persona_7877,35,F,Zipaquira,1,5,0,3461
7878,persona_7878,20,M,Bogotá,2,2,2,2096
7879,persona_7879,60,M,Zipaquira,1,5,1,4194
7880,persona_7880,59,F,Zipaquira,1,6,2,2063
7881,persona_7881,46,F,Zipaquira,0,4,0,4913
7882,persona_7882,45,F,Cajica,1,2,2,4930
7883,persona_7883,34,F,Chía,1,7,2,902
7884,persona_7884,57,F,Cajica,2,9,0,3500
7885,persona_7885,38,M,Bogotá,3,8,1,4173
7886,persona_7886,48,M,Bogotá,0,9,1,1574
7887,persona_7887,41,F,Zipaquira,2,1,2,2099
7888,persona_7888,54,M,Chía,2,2,1,3183
7889,persona_7889,41,F,Cota,3,8,0,4736
7890,persona_7890,34,M,Chía,1,7,0,4306
7891,persona_7891,20,M,Chía,2,1,2,2169
7892,persona_7892,33,F,Cajica,1,0,1,2056
7893,persona_7893,66,M,Cajica,2,3,1,3588
7894,persona_7894,44,F,Cota,2,4,1,2891
7895,persona_7895,47,M,Chía,2,4,1,2407
7896,persona_7896,34,M,Zipaquira,0,4,1,4633
7897,persona_7897,20,M,Chía,0,5,0,1923
7898,persona_7898,41,F,Bogotá,3,5,2,1899
7899,persona_7899,39,F,Cajica,1,1,0,4619
7900,persona_7900,26,F,Zipaquira,0,1,2,3030
7901,persona_7901,24,M,Cajica,1,1,0,2189
7902,persona_7902,36,F,Bogotá,1,2,0,1203
7903,persona_7903,52,F,Bogotá,0,0,1,3182
7904,persona_7904,60,M,Chía,2,4,1,2368
7905,persona_7905,35,M,Zipaquira,0,4,1,3547
7906,persona_7906,56,M,Bogotá,2,3,1,4928
7907,persona_7907,61,F,Zipaquira,3,7,2,4322
7908,persona_7908,33,M,Cota,1,5,2,1862
7909,persona_7909,56,F,Bogotá,0,4,0,2427
7910,persona_7910,57,M,Cajica,2,5,0,975
7911,persona_7911,62,M,Cota,3,0,0,4269
7912,persona_7912,26,M,Chía,1,1,2,3474
7913,persona_7913,50,M,Cajica,3,1,0,3683
7914,persona_7914,54,M,Cajica,2,3,2,4610
7915,persona_7915,56,F,Cajica,1,4,2,3611
7916,persona_7916,69,M,Zipaquira,1,0,1,917
7917,persona_7917,53,F,Bogotá,0,0,0,1276
7918,persona_7918,54,F,Cota,0,9,0,925
7919,persona_7919,36,M,Bogotá,1,4,0,2644
7920,persona_7920,46,F,Chía,0,8,1,3994
7921,persona_7921,53,F,Bogotá,0,6,0,1720
7922,persona_7922,56,F,Chía,1,10,0,3580
7923,persona_7923,67,F,Zipaquira,0,3,1,1735
7924,persona_7924,37,F,Zipaquira,3,1,2,2202
7925,persona_7925,51,M,Cota,3,3,1,2566
7926,persona_7926,47,M,Chía,2,2,2,2808
7927,persona_7927,66,F,Bogotá,2,9,2,3792
7928,persona_7928,44,F,Bogotá,3,3,2,3873
7929,persona_7929,50,F,Cajica,2,1,2,1456
7930,persona_7930,36,F,Cota,1,3,2,1913
7931,persona_7931,35,F,Bogotá,0,1,2,4084
7932,persona_7932,20,F,Zipaquira,0,2,1,4652
7933,persona_7933,26,M,Cota,2,3,0,2518
7934,persona_7934,36,F,Cajica,2,7,2,1693
7935,persona_7935,49,F,Zipaquira,3,9,1,1117
7936,persona_7936,30,F,Zipaquira,0,6,1,3589
7937,persona_7937,60,F,Cota,0,5,1,4477
7938,persona_7938,27,M,Cota,3,4,1,3371
7939,persona_7939,31,F,Cajica,2,5,1,2456
7940,persona_7940,26,F,Cota,1,1,0,3507
7941,persona_7941,58,M,Cota,0,1,1,4124
7942,persona_7942,37,F,Zipaquira,2,1,0,3946
7943,persona_7943,59,F,Cajica,2,9,0,3680
7944,persona_7944,60,M,Zipaquira,3,0,1,4250
7945,persona_7945,34,M,Zipaquira,1,1,1,3281
7946,persona_7946,67,M,Zipaquira,2,1,1,3273
7947,persona_7947,27,F,Bogotá,1,1,1,2245
7948,persona_7948,69,M,Zipaquira,3,3,2,1399
7949,persona_7949,64,M,Chía,2,6,0,2427
7950,persona_7950,33,M,Bogotá,0,4,2,4073
7951,persona_7951,67,F,Cota,3,1,1,2338
7952,persona_7952,47,F,Chía,2,5,0,908
7953,persona_7953,50,F,Bogotá,2,8,0,4708
7954,persona_7954,38,M,Chía,2,7,2,1053
7955,persona_7955,69,M,Chía,3,5,1,3156
7956,persona_7956,60,M,Bogotá,1,2,0,3513
7957,persona_7957,56,F,Chía,1,4,1,3091
7958,persona_7958,53,F,Chía,2,3,2,2739
7959,persona_7959,59,M,Cota,0,6,1,3784
7960,persona_7960,28,M,Cajica,3,2,2,4667
7961,persona_7961,65,M,Bogotá,2,3,0,1963
7962,persona_7962,60,F,Cajica,1,3,2,2156
7963,persona_7963,57,F,Bogotá,1,8,2,3235
7964,persona_7964,56,M,Zipaquira,2,7,2,4470
7965,persona_7965,58,M,Bogotá,3,9,1,4204
7966,persona_7966,27,M,Cota,2,9,0,4947
7967,persona_7967,22,M,Bogotá,2,8,1,4366
7968,persona_7968,41,M,Chía,3,10,0,2610
7969,persona_7969,49,M,Chía,3,1,0,2028
7970,persona_7970,51,F,Cota,3,8,0,2201
7971,persona_7971,29,M,Chía,2,4,1,1870
7972,persona_7972,48,M,Chía,1,2,0,4059
7973,persona_7973,51,M,Bogotá,3,2,2,2106
7974,persona_7974,55,F,Chía,1,9,1,971
7975,persona_7975,58,F,Cota,1,10,2,3238
7976,persona_7976,60,F,Chía,1,3,0,2679
7977,persona_7977,38,M,Bogotá,3,1,2,2450
7978,persona_7978,58,M,Cota,0,10,2,1113
7979,persona_7979,22,F,Bogotá,3,8,0,3548
7980,persona_7980,60,M,Cota,1,5,2,2176
7981,persona_7981,39,M,Chía,1,0,0,2129
7982,persona_7982,68,M,Bogotá,1,6,0,1033
7983,persona_7983,29,F,Cota,3,5,2,1100
7984,persona_7984,52,F,Bogotá,2,8,1,2626
